id;year;gpa;maths_exam;art_exam;language_exam;social_activity;essay_score;interview_score;score;accepted;graduated
CS-2014-00471;2014;3.918577269;0.519214229;0.945195524;0.857036861;4;0.999718092;0.994554307;951;TRUE;FALSE
CS-2014-00484;2014;3.849961726;0.932970666;0.985125468;0.962063853;3;0.990223099;0.999219599;946;TRUE;FALSE
CS-2014-00489;2014;3.087966525;0.810249533;0.978689439;0.798241145;5;0.9629616;0.973008836;865;TRUE;TRUE
CS-2014-00491;2014;3.093440095;0.788249617;0.939936318;0.326529533;1;0.844617603;0.964159378;895;TRUE;TRUE
CS-2014-00500;2014;3.939330093;0.98342287;0.969463459;0.981379068;4;0.997036292;0.997968297;1008;TRUE;TRUE
CS-2014-00506;2014;3.894544707;0.746958602;0.991242865;0.992488173;3;0.999851195;0.999829768;988;TRUE;TRUE
CS-2014-00508;2014;3.973159052;0.930955925;0.936914571;0.996531028;2;0.999696218;0.971920938;951;TRUE;TRUE
CS-2014-00511;2014;3.492149724;0.40011772;0.445272822;0.87013288;5;0.994734021;0.923987089;910;TRUE;TRUE
CS-2014-00512;2014;3.713357387;0.961197303;0.930101821;0.559013207;3;0.997098638;0.908280991;904;TRUE;FALSE
CS-2014-00519;2014;3.337807598;0.453046337;0.993982296;0.529534896;2;0.983804343;0.971149253;885;TRUE;FALSE
CS-2014-00524;2014;3.474562705;0.883607581;0.980131177;0.80504833;4;0.94791787;0.938432037;910;TRUE;TRUE
CS-2014-00532;2014;3.901449411;0.437905327;0.832164702;0.701278656;4;0.976582792;0.990087172;944;TRUE;FALSE
CS-2014-00533;2014;3.558484493;0.836774514;0.050838771;0.875527497;3;0.773972057;0.601529872;909;TRUE;TRUE
CS-2014-00543;2014;3.89348457;0.984785981;0.985277358;0.972313317;2;0.995760399;0.999670498;967;TRUE;TRUE
CS-2014-00551;2014;3.855391875;0.880370314;0.976958098;0.930247019;1;0.99724955;0.989581665;945;TRUE;TRUE
CS-2014-00560;2014;3.21644607;0.834243456;0.931008318;0.998518646;1;0.991118164;0.652053102;862;TRUE;TRUE
CS-2014-00562;2014;3.561847495;0.988312811;0.910970217;0.925387822;1;0.994952368;0.987711421;889;TRUE;TRUE
CS-2014-00566;2014;3.525987594;0.993162172;0.815530483;0.855688761;3;0.980598764;0.959230018;957;TRUE;TRUE
CS-2014-00571;2014;3.408555848;0.80795233;0.983858075;0.685071371;4;0.916068283;0.971243205;996;TRUE;FALSE
CS-2014-00575;2014;3.916582937;0.819719888;0.973395597;0.728279417;5;0.996818491;0.99688292;963;TRUE;TRUE
CS-2014-00576;2014;3.861153444;0.457549759;0.45369328;0.936088837;4;0.965976499;0.995200825;899;TRUE;TRUE
CS-2014-00577;2014;3.905720492;0.322563129;0.995449947;0.986028871;1;0.999784497;0.989978984;883;TRUE;TRUE
CS-2014-00592;2014;3.423736292;0.961916316;0.988722715;0.994272208;1;0.96196589;0.888218719;922;TRUE;TRUE
CS-2014-00593;2014;3.060570062;0.975705225;0.731061455;0.634082333;5;0.978829033;0.843158455;909;TRUE;TRUE
CS-2014-00598;2014;3.698563805;0.849762303;0.131014585;0.985014596;4;0.854666204;0.927797021;944;TRUE;TRUE
CS-2014-00601;2014;3.396113607;0.906326133;0.945488389;0.98668326;4;0.684115729;0.747386903;890;TRUE;FALSE
CS-2014-00606;2014;3.802498582;0.908723724;0.784467313;0.953293887;5;0.998975709;0.92222901;978;TRUE;TRUE
CS-2014-00610;2014;3.671276795;0.933866722;0.977782123;0.911551059;5;0.910870715;0.996593066;1027;TRUE;TRUE
CS-2014-00625;2014;3.605551219;0.960851226;0.664620834;0.973134785;4;0.993261693;0.643422478;910;TRUE;TRUE
CS-2014-00630;2014;3.766261046;0.548973696;0.955039091;0.967105246;5;0.999149605;0.982405324;878;TRUE;FALSE
CS-2014-00638;2014;3.911630881;0.62942985;0.951761589;0.969315201;5;0.990615872;0.971011101;923;TRUE;FALSE
CS-2014-00639;2014;3.72900025;0.428834704;0.983186768;0.997529617;3;0.993947296;0.996270113;921;TRUE;TRUE
CS-2014-00641;2014;3.32816625;0.986080925;0.768971563;0.825279937;2;0.956587876;0.966495152;900;TRUE;TRUE
CS-2014-00645;2014;3.521579504;0.66948844;0.95607739;0.933461092;3;0.999234116;0.977377986;884;TRUE;TRUE
CS-2014-00646;2014;3.568686043;0.973836401;0.788987174;0.936668279;5;0.999702202;0.999404245;958;TRUE;TRUE
CS-2014-00647;2014;3.896510664;0.367389145;0.968659339;0.235828881;1;0.944722603;0.996899456;910;TRUE;FALSE
CS-2014-00652;2014;3.756927484;0.958119518;0.859384468;0.910205967;4;0.999048267;0.991101532;950;TRUE;TRUE
CS-2014-00655;2014;3.901848917;0.990351012;0.996783081;0.915755099;5;0.994368868;0.962023384;925;TRUE;FALSE
CS-2014-00659;2014;3.402594639;0.973566257;0.959182054;0.993315942;1;0.988442175;0.991264592;931;TRUE;FALSE
CS-2014-00660;2014;3.693625055;0.768667489;0.965896807;0.904003504;4;0.921832023;0.999958598;985;TRUE;FALSE
CS-2014-00661;2014;3.201388813;0.979465255;0.917145396;0.884730443;1;0.941416572;0.993535359;863;TRUE;TRUE
CS-2014-00666;2014;3.603397112;0.84897202;0.953406568;0.785961705;3;0.972263738;0.998055043;930;TRUE;FALSE
CS-2014-00667;2014;2.75934296;0.984272715;0.948501863;0.536816969;1;0.918327105;0.347627551;868;TRUE;FALSE
CS-2014-00672;2014;3.728577891;0.982006489;0.593540135;0.965161369;5;0.999395701;0.975504134;981;TRUE;FALSE
CS-2014-00676;2014;3.026903597;0.887713764;0.583905407;0.884689795;4;0.920287889;0.946194533;888;TRUE;FALSE
CS-2014-00681;2014;3.29164245;0.997070635;0.914602223;0.611820953;3;0.957487541;0.992906891;982;TRUE;TRUE
CS-2014-00685;2014;3.650661655;0.926340452;0.991657676;0.823703967;3;0.919773243;0.989329238;905;TRUE;FALSE
CS-2014-00690;2014;3.508890319;0.994352078;0.742886643;0.931711881;2;0.997075889;0.998571921;936;TRUE;FALSE
CS-2014-00696;2014;3.75332514;0.980821056;0.803230925;0.998649988;5;0.997956256;0.999498398;939;TRUE;TRUE
CS-2014-00698;2014;2.835991409;0.909626737;0.931455811;0.784939003;5;0.924517039;0.989917262;884;TRUE;TRUE
CS-2014-00704;2014;3.782456214;0.901248549;0.983694731;0.978535911;4;0.999537571;0.99053985;967;TRUE;TRUE
CS-2014-00705;2014;3.950500015;0.996462599;0.913767206;0.937090669;2;0.997193058;0.997809452;1047;TRUE;TRUE
CS-2014-00713;2014;3.570159671;0.978734169;0.990503949;0.301050994;4;0.905757069;0.426420043;893;TRUE;TRUE
CS-2014-00721;2014;3.793523038;0.968293986;0.936795597;0.931949996;3;0.998963868;0.996868979;998;TRUE;TRUE
CS-2014-00726;2014;2.828076255;0.963848259;0.603229887;0.811595506;2;0.913980929;0.814352429;860;TRUE;FALSE
CS-2014-00729;2014;3.794164292;0.996746824;0.889648983;0.91923538;5;0.994948866;0.900400382;982;TRUE;TRUE
CS-2014-00733;2014;3.723582643;0.991721515;0.941720919;0.983321232;2;0.992173394;0.978516904;972;TRUE;FALSE
CS-2014-00739;2014;3.332377292;0.920119056;0.550601169;0.936211697;4;0.999089685;0.989952973;919;TRUE;TRUE
CS-2014-00748;2014;3.744690824;0.986455671;0.352838079;0.300884465;4;0.823320269;0.60529452;936;TRUE;TRUE
CS-2014-00749;2014;3.892486265;0.902512437;0.922785913;0.927215803;2;0.992319076;0.9966689;952;TRUE;FALSE
CS-2014-00752;2014;3.454560097;0.151098778;0.753977203;0.990638855;4;0.999446675;0.998727278;895;TRUE;FALSE
CS-2014-00755;2014;3.51993973;0.656974304;0.642349722;0.996705437;2;0.998391366;0.983174241;967;TRUE;FALSE
CS-2014-00757;2014;3.622436161;0.966018512;0.875017588;0.936106606;5;0.996735387;0.999211528;954;TRUE;TRUE
CS-2014-00766;2014;3.788664502;0.757126242;0.970408539;0.982700016;2;0.999230053;0.917734381;905;TRUE;TRUE
CS-2014-00767;2014;3.981265027;0.189303006;0.991641762;0.987663483;3;0.99925865;0.995896255;921;TRUE;FALSE
CS-2014-00771;2014;3.167685507;0.933970524;0.757386649;0.830506933;2;0.695023927;0.951566667;863;TRUE;TRUE
CS-2014-00773;2014;3.989108092;0.881589997;0.993024296;0.998477446;5;0.997834223;0.972210758;941;TRUE;TRUE
CS-2014-00787;2014;3.691575846;0.875955611;0.68687581;0.194294077;4;0.991806975;0.959313169;945;TRUE;TRUE
CS-2014-00792;2014;3.674061505;0.705256689;0.936784709;0.893190054;4;0.996887448;0.998703344;954;TRUE;FALSE
CS-2014-00798;2014;3.395420389;0.974932238;0.971302424;0.745804627;2;0.956340943;0.70872086;892;TRUE;TRUE
CS-2014-00804;2014;3.561965599;0.913728176;0.994213523;0.780380285;2;0.999451649;0.998133229;901;TRUE;TRUE
CS-2014-00808;2014;3.651046711;0.967936014;0.987380433;0.986299513;4;0.890822569;0.99980516;963;TRUE;TRUE
CS-2014-00813;2014;3.433866007;0.951146759;0.743061864;0.243873984;2;0.9597632;0.74467304;934;TRUE;FALSE
CS-2014-00819;2014;3.478590622;0.469103093;0.749411673;0.981813386;4;0.975618102;0.993424855;892;TRUE;FALSE
CS-2014-00834;2014;3.267029866;0.800796561;0.982181974;0.741645526;2;0.994861469;0.974465594;909;TRUE;TRUE
CS-2014-00837;2014;3.895982408;0.960168134;0.653077439;0.741049575;4;0.939907588;0.338553781;930;TRUE;TRUE
CS-2014-00839;2014;3.301481889;0.913227098;0.933782762;0.909696795;3;0.999537842;0.870893763;895;TRUE;TRUE
CS-2014-00841;2014;3.686709891;0.905559147;0.742606087;0.283605627;4;0.627373244;0.994402027;880;TRUE;TRUE
CS-2014-00847;2014;3.614755434;0.507461124;0.810492076;0.479958515;1;0.948408938;0.973488353;884;TRUE;FALSE
CS-2014-00851;2014;3.815207639;0.930423483;0.992295458;0.987199903;4;0.997203209;0.992874526;930;TRUE;TRUE
CS-2014-00852;2014;3.46145551;0.972847194;0.997205557;0.928467092;4;0.977438852;0.888918594;1016;TRUE;TRUE
CS-2014-00858;2014;3.751385605;0.859189263;0.535924711;0.064748688;4;0.91744614;0.834344086;930;TRUE;TRUE
CS-2014-00866;2014;3.689209593;0.849628015;0.902168637;0.964058501;3;0.741113494;0.577368483;856;TRUE;TRUE
CS-2014-00867;2014;3.641773301;0.964460769;0.848786228;0.819766446;3;0.974605732;0.999512266;901;TRUE;FALSE
CS-2014-00869;2014;3.844902049;0.999329556;0.993473448;0.277590086;5;0.998172853;0.963172168;1007;TRUE;TRUE
CS-2014-00873;2014;3.377455133;0.984128545;0.963169839;0.945177405;3;0.998425644;0.999406108;927;TRUE;TRUE
CS-2014-00874;2014;3.032545818;0.892965617;0.690709463;0.477352899;5;0.938386364;0.983105128;955;TRUE;TRUE
CS-2014-00879;2014;3.274329027;0.721663706;0.707600508;0.927055057;3;0.94996288;0.991004889;941;TRUE;FALSE
CS-2014-00881;2014;3.618868586;0.879060895;0.644058053;0.918573445;1;0.944063462;0.980707162;956;TRUE;FALSE
CS-2014-00888;2014;3.85001849;0.922079017;0.981030567;0.962583193;3;0.989741998;0.998052434;976;TRUE;TRUE
CS-2014-00889;2014;3.659599619;0.996580726;0.982326208;0.59194513;1;0.88683344;0.985696787;962;TRUE;TRUE
CS-2014-00893;2014;3.980939168;0.965509376;0.763134221;0.959149147;1;0.994339264;0.973296849;936;TRUE;TRUE
CS-2014-00899;2014;3.89792415;0.98522401;0.729366194;0.99715485;3;0.999432701;0.99122696;905;TRUE;TRUE
CS-2014-00900;2014;3.837002409;0.687298606;0.982068947;0.968015692;3;0.995293993;0.999703216;947;TRUE;TRUE
CS-2014-00902;2014;3.62053419;0.908716214;0.95498496;0.936902936;3;0.998008298;0.99686991;971;TRUE;TRUE
CS-2014-00918;2014;3.412555212;0.885929583;0.902050934;0.487599135;4;0.646183142;0.989823556;896;TRUE;TRUE
CS-2014-00922;2014;3.77625308;0.983272738;0.997308912;0.946526856;3;0.982952942;0.99883814;986;TRUE;TRUE
CS-2014-00926;2014;3.530595706;0.917023364;0.971700428;0.995388125;5;0.999961614;0.987984889;962;TRUE;TRUE
CS-2014-00927;2014;3.729400898;0.892328906;0.9462198;0.987095802;1;0.889419165;0.985303994;964;TRUE;TRUE
CS-2014-00931;2014;3.284121777;0.792983125;0.871195706;0.818495813;1;0.999255145;0.805532028;865;TRUE;FALSE
CS-2014-00932;2014;3.834927417;0.996366156;0.60009608;0.908226;5;0.964515135;0.990060017;1027;TRUE;TRUE
CS-2014-00938;2014;3.969895239;0.970035586;0.872296727;0.97250496;2;0.990391597;0.999896914;994;TRUE;FALSE
CS-2014-00942;2014;3.76529623;0.899803066;0.89105728;0.913377297;4;0.999442374;0.999856032;918;TRUE;TRUE
CS-2014-00947;2014;3.503561149;0.815630105;0.997200587;0.99150913;1;0.997119032;0.974101037;924;TRUE;TRUE
CS-2014-00950;2014;3.650919106;0.68720215;0.999329828;0.187711457;2;0.899121167;0.996463421;922;TRUE;TRUE
CS-2014-00951;2014;3.830215924;0.810197888;0.837581173;0.754807157;5;0.997775316;0.987857759;982;TRUE;TRUE
CS-2014-00954;2014;2.98815251;0.831846253;0.90191982;0.592356213;1;0.992724706;0.929951626;886;TRUE;FALSE
CS-2014-00975;2014;2.762833963;0.979943674;0.697223088;0.930128378;4;0.943237661;0.959036395;869;TRUE;FALSE
CS-2014-00976;2014;3.472602328;0.891405851;0.331700094;0.984880734;4;0.971488419;0.99177539;890;TRUE;TRUE
CS-2014-00977;2014;3.543677906;0.78026116;0.953272303;0.972019997;3;0.976778083;0.932826111;930;TRUE;FALSE
CS-2014-00979;2014;3.44878562;0.975997053;0.962347015;0.501990085;2;0.987809552;0.96410025;958;TRUE;TRUE
CS-2014-00989;2014;3.693261296;0.985619397;0.881441254;0.857835619;2;0.996400684;0.979255124;963;TRUE;TRUE
CS-2014-00998;2014;3.125117465;0.92667198;0.729323279;0.968788055;1;0.853256314;0.84182906;891;TRUE;FALSE
CS-2014-00999;2014;3.598186451;0.970857168;0.975632059;0.726628785;5;0.968407278;0.997882946;977;TRUE;TRUE
CS-2014-01012;2014;2.913241022;0.997092218;0.523038792;0.470070703;5;0.964367438;0.912224386;871;TRUE;TRUE
CS-2014-01014;2014;3.891324616;0.987947531;0.733578244;0.999133032;2;0.999981284;0.999700139;1018;TRUE;TRUE
CS-2014-01022;2014;3.927452788;0.880084026;0.926984831;0.976933057;4;0.998901417;0.897958655;944;TRUE;TRUE
CS-2014-01023;2014;3.061510903;0.818504612;0.041171673;0.707909554;2;0.991642875;0.857534856;944;TRUE;FALSE
CS-2014-01027;2014;3.834046101;0.751281808;0.996770205;0.89993966;1;0.999426457;0.996757131;942;TRUE;FALSE
CS-2014-01034;2014;3.828282346;0.814818334;0.965543077;0.986224549;1;0.994406547;0.947198096;916;TRUE;FALSE
CS-2014-01035;2014;3.120229799;0.968790148;0.846224855;0.427257142;2;0.697703001;0.993452944;885;TRUE;FALSE
CS-2014-01044;2014;3.089300866;0.884739177;0.916560246;0.899760629;5;0.797022235;0.919724669;946;TRUE;TRUE
CS-2014-01052;2014;3.444908008;0.752167918;0.910884323;0.923396954;1;0.957884287;0.847665967;856;TRUE;FALSE
CS-2014-01055;2014;3.944392444;0.951591796;0.966525382;0.928360757;3;0.995992369;0.94571446;1005;TRUE;TRUE
CS-2014-01056;2014;3.124418653;0.848195727;0.363980378;0.958352053;3;0.934066712;0.994630174;912;TRUE;FALSE
CS-2014-01072;2014;3.111819669;0.993512594;0.425041676;0.631637504;5;0.877820175;0.223799417;867;TRUE;TRUE
CS-2014-01075;2014;3.267557517;0.609151696;0.962825789;0.881897057;1;0.99612434;0.909991375;899;TRUE;FALSE
CS-2014-01088;2014;3.868728876;0.794350978;0.990705865;0.739073624;1;0.997119682;0.955341813;937;TRUE;TRUE
CS-2014-01091;2014;3.841267092;0.964936503;0.629928378;0.988831613;5;0.994314115;0.996593764;991;TRUE;TRUE
CS-2014-01092;2014;3.584411819;0.994707199;0.544104289;0.48821663;1;0.950127014;0.831885676;942;TRUE;TRUE
CS-2014-01093;2014;3.475360801;0.767005703;0.983882049;0.885373382;4;0.753852566;0.942620378;967;TRUE;TRUE
CS-2014-01101;2014;3.056960423;0.830663953;0.837905737;0.76175948;1;0.622113987;0.86180733;879;TRUE;TRUE
CS-2014-01103;2014;3.277340272;0.830317501;0.785153112;0.995654465;2;0.991343011;0.989699453;858;TRUE;FALSE
CS-2014-01106;2014;3.233293856;0.921249239;0.362454615;0.994506958;4;0.914967371;0.983259649;952;TRUE;TRUE
CS-2014-01109;2014;3.145341648;0.978693397;0.829616619;0.961011868;5;0.992377574;0.97961988;886;TRUE;TRUE
CS-2014-01119;2014;3.981407768;0.352079215;0.920240741;0.397770754;1;0.815255448;0.998873745;928;TRUE;FALSE
CS-2014-01122;2014;3.619554201;0.902903478;0.9992117;0.881635651;1;0.794350322;0.973182673;937;TRUE;TRUE
CS-2014-01129;2014;3.848186372;0.535309487;0.969705318;0.526440411;3;0.992468246;0.964769996;968;TRUE;TRUE
CS-2014-01132;2014;3.760710181;0.984974264;0.990650953;0.95197264;2;0.998931464;0.998240333;996;TRUE;TRUE
CS-2014-01138;2014;3.779883101;0.659449296;0.984332135;0.994630674;1;0.984529617;0.998881309;917;TRUE;TRUE
CS-2014-01147;2014;3.833149863;0.906983781;0.334102977;0.976796534;2;0.866785261;0.830472701;1000;TRUE;FALSE
CS-2014-01148;2014;3.69303443;0.904797803;0.463021725;0.979422501;4;0.944544918;0.9843144;939;TRUE;FALSE
CS-2014-01152;2014;3.854098033;0.84980519;0.429558755;0.735364241;3;0.994936862;0.834525549;948;TRUE;FALSE
CS-2014-01155;2014;3.944036381;0.327020418;0.685133897;0.941723709;4;0.997421943;0.999516323;921;TRUE;FALSE
CS-2014-01162;2014;3.830587802;0.976048519;0.994901867;0.993138062;1;0.999326881;0.999421106;1012;TRUE;TRUE
CS-2014-01164;2014;3.535660524;0.894609898;0.471475927;0.948619397;3;0.995356599;0.997860331;944;TRUE;TRUE
CS-2014-01165;2014;3.764414891;0.918353102;0.937417433;0.493963454;4;0.989436758;0.741872387;881;TRUE;TRUE
CS-2014-01172;2014;3.472835846;0.993575532;0.656282276;0.949310886;1;0.99484057;0.998749938;905;TRUE;TRUE
CS-2014-01177;2014;3.514992007;0.968572609;0.54355406;0.706121303;2;0.911331148;0.7346923;948;TRUE;FALSE
CS-2014-01178;2014;3.534204732;0.985014948;0.938144392;0.841779112;5;0.999655098;0.974100034;873;TRUE;TRUE
CS-2014-01182;2014;3.09251507;0.945370742;0.431127185;0.988325933;4;0.769202228;0.941541535;861;TRUE;TRUE
CS-2014-01189;2014;3.819758083;0.996602481;0.953536389;0.978232929;2;0.883171918;0.991990165;978;TRUE;TRUE
CS-2014-01201;2014;3.787146316;0.864552611;0.667720241;0.930535802;5;0.998850686;0.996626538;905;TRUE;TRUE
CS-2014-01208;2014;3.711291763;0.961810078;0.970051795;0.350012356;1;0.98346337;0.974601569;934;TRUE;FALSE
CS-2014-01220;2014;3.951158072;0.970807196;0.893445383;0.114466399;2;0.909497064;0.98754966;970;TRUE;FALSE
CS-2014-01222;2014;3.743303602;0.990423889;0.875226974;0.956078088;1;0.982163811;0.998439486;1025;TRUE;TRUE
CS-2014-01250;2014;3.466132084;0.952483229;0.247826229;0.837661037;3;0.911109315;0.996461144;896;TRUE;FALSE
CS-2014-01251;2014;3.43005493;0.968294404;0.779268444;0.04625126;2;0.902710914;0.756738038;955;TRUE;TRUE
CS-2014-01260;2014;3.699692942;0.796560088;0.817758577;0.972656465;3;0.990457516;0.996628357;967;TRUE;TRUE
CS-2014-01261;2014;2.708966087;0.849140693;0.766618099;0.375108622;2;0.961204784;0.790897275;859;TRUE;FALSE
CS-2014-01272;2014;3.663701697;0.914762806;0.89273337;0.610145134;4;0.920356071;0.97324935;941;TRUE;FALSE
CS-2014-01277;2014;3.264815214;0.86741263;0.949443501;0.594537661;3;0.997650503;0.99513324;931;TRUE;FALSE
CS-2014-01280;2014;3.146445175;0.997611619;0.645573081;0.8906887;2;0.371961709;0.95154863;894;TRUE;FALSE
CS-2014-01283;2014;3.253678937;0.794246578;0.986967313;0.993273338;5;0.99232845;0.986092478;947;TRUE;FALSE
CS-2014-01290;2014;3.72979243;0.994544186;0.638113272;0.997840034;4;0.986104576;0.996696254;964;TRUE;TRUE
CS-2014-01303;2014;3.006718316;0.844693812;0.658387952;0.995301847;5;0.985290826;0.926258436;859;TRUE;TRUE
CS-2014-01311;2014;3.86979522;0.998519938;0.997123119;0.971667282;1;0.974099162;0.998002727;1017;TRUE;FALSE
CS-2014-01313;2014;3.956183881;0.497951356;0.988658039;0.994148608;1;0.982344179;0.999813057;939;TRUE;FALSE
CS-2014-01315;2014;3.333895486;0.968924952;0.937182233;0.983901778;2;0.799407216;0.886919336;882;TRUE;TRUE
CS-2014-01328;2014;3.808819182;0.680423362;0.894940461;0.916474967;1;0.999796935;0.993726079;903;TRUE;FALSE
CS-2014-01337;2014;3.387366304;0.910784876;0.948587731;0.961956542;2;0.981882618;0.998977014;931;TRUE;FALSE
CS-2014-01338;2014;3.546336296;0.858834527;0.899750686;0.69878802;2;0.990288185;0.997684252;944;TRUE;TRUE
CS-2014-01340;2014;3.228295918;0.963574791;0.704484464;0.814452481;4;0.995342353;0.766269386;861;TRUE;TRUE
CS-2014-01342;2014;3.67487209;0.620345484;0.979580067;0.936527522;4;0.995684363;0.999440192;951;TRUE;FALSE
CS-2014-01344;2014;3.787556514;0.979921293;0.999623454;0.996871757;1;0.999395229;0.986095879;943;TRUE;TRUE
CS-2014-01346;2014;3.868859284;0.983760114;0.70625278;0.99646108;4;0.991024029;0.969815476;971;TRUE;TRUE
CS-2014-01347;2014;3.570372304;0.989033767;0.869434729;0.890201811;2;0.974242009;0.838556451;960;TRUE;TRUE
CS-2014-01350;2014;3.916598077;0.663988087;0.736955953;0.77263389;1;0.99436771;0.998320779;949;TRUE;TRUE
CS-2014-01351;2014;3.546270161;0.957620892;0.136551346;0.501861866;1;0.849466077;0.684739534;918;TRUE;FALSE
CS-2014-01353;2014;3.386044291;0.859353718;0.998524885;0.997345508;2;0.981749101;0.949421146;910;TRUE;TRUE
CS-2014-01359;2014;3.78958486;0.433434564;0.047882593;0.240783455;1;0.608771474;0.692100891;910;TRUE;FALSE
CS-2014-01370;2014;3.826681421;0.948555917;0.992231441;0.961447592;2;0.996483158;0.998922553;916;TRUE;TRUE
CS-2014-01386;2014;3.842890205;0.842548145;0.761650358;0.671697269;5;0.945959554;0.96089366;961;TRUE;TRUE
CS-2014-01387;2014;3.291155797;0.433705574;0.387150761;0.968037379;3;0.997186031;0.972151468;860;TRUE;TRUE
CS-2014-01392;2014;3.080118407;0.691978596;0.977759058;0.769011499;2;0.990804151;0.963087838;933;TRUE;FALSE
CS-2014-01398;2014;3.591994658;0.737461284;0.954684038;0.758159955;5;0.973023858;0.983365524;946;TRUE;TRUE
CS-2014-01399;2014;3.94744182;0.971297131;0.985405301;0.856538987;5;0.999618596;0.980357287;1017;TRUE;TRUE
CS-2014-01400;2014;3.973811365;0.963175027;0.965674801;0.955698996;4;0.997015746;0.997561961;1006;TRUE;TRUE
CS-2014-01411;2014;2.39507824;0.948823047;0.860463606;0.015123272;5;0.973036489;0.825216455;886;TRUE;TRUE
CS-2014-01418;2014;3.956187732;0.994664916;0.957906745;0.999705102;4;0.999611555;0.99591527;967;TRUE;TRUE
CS-2014-01420;2014;3.570640784;0.782917035;0.994688427;0.076064823;2;0.74049507;0.953708165;859;TRUE;FALSE
CS-2014-01423;2014;3.677928075;0.986325577;0.980583976;0.888937152;4;0.917372469;0.99643862;964;TRUE;TRUE
CS-2014-01427;2014;3.514631793;0.65620306;0.890362773;0.780963988;3;0.998998649;0.969020889;884;TRUE;FALSE
CS-2014-01428;2014;3.97471865;0.996836682;0.93333351;0.999233574;3;0.999311351;0.995578391;1014;TRUE;TRUE
CS-2014-01432;2014;3.64024157;0.973007425;0.987831521;0.993328484;4;0.997509872;0.970339443;915;TRUE;TRUE
CS-2014-01439;2014;3.504270194;0.440779536;0.917912223;0.853788033;5;0.987151917;0.979524554;982;TRUE;TRUE
CS-2014-01445;2014;3.196091619;0.646145468;0.83146407;0.861357102;2;0.881604697;0.998013081;871;TRUE;TRUE
CS-2014-01446;2014;3.965143561;0.992588552;0.987479358;0.963575165;1;0.991605016;0.996593997;996;TRUE;FALSE
CS-2014-01450;2014;3.515098048;0.840834586;0.937088467;0.256463131;5;0.927804414;0.99884601;1017;TRUE;TRUE
CS-2014-01451;2014;3.460901544;0.376191466;0.837503801;0.987958458;2;0.979674138;0.984814211;968;TRUE;TRUE
CS-2014-01455;2014;3.657071111;0.866572921;0.859400584;0.910454436;3;0.972713455;0.998439493;985;TRUE;TRUE
CS-2014-01460;2014;3.66708504;0.993891688;0.642857028;0.916962886;5;0.994726809;0.975960115;882;TRUE;FALSE
CS-2014-01462;2014;3.911937198;0.985684837;0.989701707;0.99839315;5;0.999422283;0.990155271;1041;TRUE;TRUE
CS-2014-01470;2014;3.423136957;0.897428129;0.829800679;0.784513159;3;0.966758233;0.988084134;884;TRUE;FALSE
CS-2014-01471;2014;3.62618598;0.996691798;0.68742293;0.577155649;2;0.942413891;0.994223037;911;TRUE;TRUE
CS-2014-01473;2014;3.637497306;0.973994398;0.023208892;0.415856294;4;0.624983387;0.866295284;879;TRUE;TRUE
CS-2014-01474;2014;3.55806929;0.736593445;0.597896408;0.952570001;4;0.99730951;0.996100767;943;TRUE;TRUE
CS-2014-01480;2014;3.710901134;0.894026251;0.563197389;0.992698753;1;0.99734033;0.992298089;993;TRUE;TRUE
CS-2014-01483;2014;3.213211276;0.991267723;0.709189596;0.892145687;2;0.998607871;0.989581071;909;TRUE;TRUE
CS-2014-01499;2014;3.20066906;0.992474893;0.777536831;0.883418339;2;0.812134658;0.983280481;889;TRUE;TRUE
CS-2015-00002;2015;3.883229167;0.832082101;0.997884954;0.969837625;2;0.997978709;0.999723739;776;TRUE;TRUE
CS-2015-00004;2015;3.97593527;0.881384599;0.980788795;0.981051959;4;0.994194995;0.999950521;845;TRUE;TRUE
CS-2015-00009;2015;3.757225579;0.975389794;0.393697821;0.920713657;4;0.975500487;0.89397676;813;TRUE;TRUE
CS-2015-00011;2015;3.098294295;0.998490998;0.077595474;0.458564813;1;0.611092815;0.658896186;646;TRUE;TRUE
CS-2015-00012;2015;3.991136571;0.985265176;0.369561673;0.996592001;4;0.681228843;0.988512806;777;TRUE;FALSE
CS-2015-00030;2015;3.561463126;0.947080616;0.951417078;0.793642164;1;0.988986111;0.989886624;796;TRUE;TRUE
CS-2015-00031;2015;3.253471535;0.48351492;0.85571331;0.993043332;4;0.998992639;0.996703063;727;TRUE;TRUE
CS-2015-00034;2015;2.974364571;0.970273518;0.69680827;0.989022421;4;0.930414666;0.997091905;703;TRUE;TRUE
CS-2015-00039;2015;3.833163096;0.633273388;0.935649505;0.86795605;3;0.998591231;0.984688521;745;TRUE;TRUE
CS-2015-00040;2015;2.458291885;0.679400812;0.732725117;0.894157219;1;0.932561096;0.957563388;598;TRUE;FALSE
CS-2015-00041;2015;3.755311821;0.299203381;0.910646981;0.970238708;5;0.98982662;0.998177538;764;TRUE;FALSE
CS-2015-00044;2015;2.590242101;0.682005753;0.823141324;0.456034708;2;0.750333374;0.932062419;670;TRUE;FALSE
CS-2015-00047;2015;3.97814791;0.681978968;0.799870267;0.982614687;2;0.999597906;0.99226063;783;TRUE;TRUE
CS-2015-00053;2015;2.71657112;0.997073071;0.440264827;0.128729959;4;0.382164659;0.55040373;625;TRUE;FALSE
